objectid,name,feattype,GEOID,tract_latitude,tract_longitude,lat,lon
29988,Leesville College Park,Park and Recreation Area,45063021404,+33.9454764,-081.4891188,33.9235641,-81.5161097
29989,Aberdeen Country Club,Golf Course,45051030103,+33.9640860,-078.7323431,33.9236736,-78.7191121
30052,Persimmon Hill Golf Club,Golf Course,45081960202,+33.9835560,-081.7334123,33.9287382,-81.8028191
30120,Croswell Drive Park,Park and Recreation Area,45085000700,+33.9552524,-080.3123100,33.934748,-80.3331099
30124,Manchester Park,Park and Recreation Area,45063021017,+33.9403109,-081.1950024,33.9348961,-81.1950427
30126,Riley Park,Park and Recreation Area,45085002000,+33.9296368,-080.3508768,33.9353486,-80.3451572
30140,Palmetto Tennis Center,Park and Recreation Area,45085000901,+33.9483910,-080.3732220,33.936687,-80.379389
30155,Palmetto Park Playground,Amusement Park,45085000901,+33.9483910,-080.3732220,33.9381762,-80.3798785
30158,Williams' Arcade,Amusement Park,45051030103,+33.9640860,-078.7323431,33.938552,-78.752218
30173,Ponderosa Golf Course,Golf Course,45081960300,+34.0005513,-081.5897406,33.9398773,-81.5437309
30175,Ponderosa Country Club,Golf Course,45081960300,+34.0005513,-081.5897406,33.940024,-81.5449674
30177,Three Fountains Skating Rink & Indoor Miniature Golf,Amusement Park,45063021034,+33.9579627,-081.1546493,33.940148,-81.150769
30196,Country Club of Lexington,Golf Course,45063021024,+33.9423513,-081.3050478,33.9423383,-81.2905518
30230,Woods Bay State Park,Park and Recreation Area,45085000500,+33.9541683,-080.0572590,33.9457161,-79.9793536
30240,Gilbert House of Terror,Amusement Park,45063021305,+33.9090644,-081.4354958,33.946903,-81.4137089
30266,Garner's Ferry Driving Range,Golf Course,45079011607,+33.9539740,-080.9388575,33.950025,-80.917254
30267,Long Bay Golf Club,Golf Course,45051030103,+33.9640860,-078.7323431,33.9500853,-78.7399573
30269,Airport High Athletic Field,Park and Recreation Area,45063020602,+33.9636284,-081.1190800,33.950306,-81.106236
30280,Julia Lester Dillon Park,Park and Recreation Area,45085000800,+33.9535614,-080.3493350,33.952218,-80.356601
30293,Fun Park Intimidators,Amusement Park,45085000901,+33.9483910,-080.3732220,33.9532359,-80.3695723
30307,Crystal Lakes Golf Course,Golf Course,45085000800,+33.9535614,-080.3493350,33.9548597,-80.3507363
30310,Long Bay Club,Golf Course,45051030103,+33.9640860,-078.7323431,33.9553615,-78.7421852
30349,Sedgewood Country Club,Golf Course,45079011901,+33.9611342,-080.8599622,33.9581958,-80.8498846
30366,Caughman Road Park,Park and Recreation Area,45079011606,+33.9661291,-080.9005535,33.9590654,-80.8966163
30380,Springdale Park,Park and Recreation Area,45063020602,+33.9636284,-081.1190800,33.9603826,-81.1046008
30419,Harvest Hoe-Down Festival,Amusement Park,45051070701,+33.9301965,-079.0725104,33.964186,-79.034734
30434,Riverland Park,Park and Recreation Area,45063020100,+33.9504976,-081.0398065,33.9662,-81.0393
30465,Ball Park Road Recreation Complex,Park and Recreation Area,45063021028,+33.9760750,-081.2676397,33.9693121,-81.2818717
30485,Beech Creek Golf Club,Golf Course,45085000201,+33.9933065,-080.5847260,33.970685,-80.5345463
30494,Cypress Park,Park and Recreation Area,45085000400,+34.0109741,-080.3232407,33.9711171,-80.3599166
30507,Woodland Park,Amusement Park,45079011604,+33.9704856,-080.9678395,33.9726689,-80.9628192
30543,Fallen Airmen Memorial,Park and Recreation Area,45085000300,+33.9726572,-080.4673192,33.9756158,-80.4823571
30578,Cayce Memorial Park,Amusement Park,45063020201,+33.9783035,-081.0571089,33.9785338,-81.0534636
30603,Virginia Hylton Park,Park and Recreation Area,45063021029,+33.9709573,-081.2466290,33.980149,-81.237117
30606,Edisto Discovery Park,Amusement Park,45079002602,+33.9798771,-081.0027441,33.980586,-81.011504
30607,Rosewood Park,Amusement Park,45079002602,+33.9798771,-081.0027441,33.9808697,-80.9985595
30619,Valencia Playground,Park and Recreation Area,45079002603,+33.9782377,-080.9881560,33.981625,-80.9881083
30625,Carolina Lakes Golf Course,Golf Course,45085000300,+33.9726572,-080.4673192,33.9821359,-80.4803314
30635,Olympia Park,Amusement Park,45079002800,+33.9821485,-081.0333383,33.9830471,-81.0348129
30636,Corley Street Park,Amusement Park,45063021031,+33.9906391,-081.2175275,33.9830832,-81.2322548
30640,Granby Park,Park and Recreation Area,45079002800,+33.9821485,-081.0333383,33.9831585,-81.0439417
30667,Guignard Park,Amusement Park,45063020201,+33.9783035,-081.0571089,33.9856255,-81.0532855
30682,K Stop,Amusement Park,45063020601,+33.9745750,-081.0894477,33.986694,-81.0742179
30684,Jade Moon Trunks & Treasures,Amusement Park,45063020300,+33.9896272,-081.0628508,33.9867997,-81.0724018
30686,Hollywood Park,Park and Recreation Area,45079002700,+33.9898359,-081.0174700,33.9869764,-81.0142475
30738,Sims Park,Amusement Park,45079002500,+33.9934982,-080.9938435,33.991788,-80.9916177
30754,W. Gordon Belser Arboretum,Park and Recreation Area,45079002500,+33.9934982,-080.9938435,33.993001,-80.984706
30764,Crown Park Golf Course,Golf Course,45051030101,+33.9968965,-078.7814877,33.9936878,-78.7529988
30765,West Columbia Riverwalk,Park and Recreation Area,45063020300,+33.9896272,-081.0628508,33.993779,-81.051809
30787,Maxcy Gregg Park,Park and Recreation Area,45079002700,+33.9898359,-081.0174700,33.9955489,-81.0226023
30789,Bicentennial Park,Park and Recreation Area,45079002900,+33.9936414,-081.0372080,33.9956454,-81.048293
30791,Kings Highway Community Park,Park and Recreation Area,45085000201,+33.9933065,-080.5847260,33.995817,-80.540637
30794,Emily Douglas Park,Park and Recreation Area,45079002100,+33.9963901,-081.0085159,33.995881,-81.0084269
30811,Fort Jackson Golf Club,Golf Course,45079011502,+33.9959495,-080.9229654,33.9978372,-80.9247057
30812,Usc Horseshoe,Park and Recreation Area,45079002900,+33.9936414,-081.0372080,33.9978849,-81.0295343
30819,First Responders Remembrance Memorial,Park and Recreation Area,45079002900,+33.9936414,-081.0372080,33.9983142,-81.0380936
30822,Heathwood Park,Park and Recreation Area,45079002300,+34.0020465,-080.9868760,33.998567,-80.984104
30823,Gibbes Green,Park and Recreation Area,45079002900,+33.9936414,-081.0372080,33.9986321,-81.0261655
30830,Golden Hills Golf and Country Club,Golf Course,45063021031,+33.9906391,-081.2175275,33.9989885,-81.2137606
30831,Aynor Park,Park and Recreation Area,45051080102,+34.0039385,-079.2072429,33.9990071,-79.2045646
30860,Fourteen Mile Creek Trail,Park and Recreation Area,45063021032,+34.0104257,-081.2150799,34.00173,-81.226562
30865,Martin Luther King Jr. Park,Park and Recreation Area,45079002100,+33.9963901,-081.0085159,34.0021715,-81.01367
30870,Memorial Park,Park and Recreation Area,45079001600,+34.0035118,-081.0483875,34.0024746,-81.042323
30878,Green On Main Park,Park and Recreation Area,45079003100,+34.0078902,-081.0307786,34.0029259,-81.0340896
30897,Riverfront Park & Historic Columbia Canal,Park and Recreation Area,45079001600,+34.0035118,-081.0483875,34.0047911,-81.050985
30908,Finlay Park,Amusement Park,45079001600,+34.0035118,-081.0483875,34.0058896,-81.0416068
30925,Waterfall Junction At Riverbanks Zoo,Amusement Park,45063020509,+34.0041109,-081.0744651,34.007322,-81.081342
30932,Arsenal Hill Park,Park and Recreation Area,45079001600,+34.0035118,-081.0483875,34.0078783,-81.0418981
30952,Black Bear Golf Club,Golf Course,45051030103,+33.9640860,-078.7323431,34.0088511,-78.7517608
30970,Front Gate,Park and Recreation Area,45079010403,+34.0221797,-081.0849436,34.0099203,-81.0732056
30995,Caddyshak Driving Range,Golf Course,45063021027,+34.0047041,-081.2447678,34.0116453,-81.2380801
30997,The Caddy Shak,Golf Course,45063021027,+34.0047041,-081.2447678,34.0117178,-81.2383176
31007,2000 Waterpark,Amusement Park,45079010403,+34.0221797,-081.0849436,34.012457,-81.064233
31019,Park And Ride,Park and Recreation Area,45063020506,+34.0140354,-081.1321082,34.013325,-81.15067
31020,Roy Lynch Park,Amusement Park,45079000700,+34.0177977,-081.0406649,34.0133983,-81.0439268
31035,Buford Goff & Associates,Golf Course,45079000700,+34.0177977,-081.0406649,34.0147716,-81.0344564
31037,Citadel Park,Amusement Park,45079011201,+34.0150047,-080.9762798,34.0148304,-80.9680168
31069,Fort Jackson Playground,Amusement Park,45079011501,+34.0183763,-080.9374698,34.0170494,-80.9352862
31078,Segra Park,Park and Recreation Area,45079000700,+34.0177977,-081.0406649,34.0179346,-81.0312323
31085,Marshall Park,Park and Recreation Area,45079000600,+34.0222500,-081.0528927,34.0187398,-81.0507516
31103,Quinine Hill Park,Park and Recreation Area,45079011202,+34.0260545,-080.9781370,34.0207626,-80.9896652
31119,Red Wind Stables,Amusement Park,45051030101,+33.9968965,-078.7814877,34.0221059,-78.777845
31166,Earlewood Park,Park and Recreation Area,45079000600,+34.0222500,-081.0528927,34.025927,-81.044629
31182,Forest Lake Club,Golf Course,45079011301,+34.0374796,-080.9464728,34.0274164,-80.959007
31250,Redline Motorsports,Amusement Park,45063021025,+34.0423288,-081.2645246,34.0321197,-81.2208607
31265,TS Martin Park,Amusement Park,45079000900,+34.0295244,-081.0156371,34.0333934,-81.0123214
31272,Lynches River County Park,Park and Recreation Area,45041002300,+33.9761578,-079.7380335,34.0338346,-79.7891528
31326,The Gaming Station,Amusement Park,45063020510,+34.0357070,-081.1257529,34.037569,-81.114507
31352,Hyatt Park,Park and Recreation Area,45079000200,+34.0408728,-081.0377278,34.0387838,-81.0419843
31415,Mexican Beach,Beach,45063021025,+34.0423288,-081.2645246,34.042644,-81.216514
31423,Saluda River Club,Amusement Park,45063021014,+34.0271617,-081.1847195,34.0432947,-81.1701014
31428,Riverside Golf Center,Golf Course,45079010412,+34.0384150,-081.0773560,34.0440613,-81.0780682
31432,The Golf Stop,Golf Course,45079010412,+34.0384150,-081.0773560,34.0442676,-81.0788114
31479,Saluda Shoals Splash Pad,Amusement Park,45063021115,+34.0602196,-081.2449009,34.0475484,-81.1880314
31506,E Z Bingo,Amusement Park,45079010410,+34.0561676,-081.1188141,34.0497421,-81.1085203
31509,Saluda Shoals Park,Park and Recreation Area,45063021115,+34.0602196,-081.2449009,34.0498896,-81.1912803
31537,The River Center,Park and Recreation Area,45063021109,+34.0512270,-081.1754666,34.0518252,-81.1825199
31545,Woodland Valley Country Club,Golf Course,45051020200,+34.0490659,-078.8433664,34.0522269,-78.8336176
31546,Forest Lake Park,Amusement Park,45079011301,+34.0374796,-080.9464728,34.0522327,-80.9515357
31549,Saluda Shoals River Center,Park and Recreation Area,45063021109,+34.0512270,-081.1754666,34.0525856,-81.1823303
31554,Bingo Rama,Amusement Park,45063021106,+34.0583895,-081.1417975,34.052797,-81.135262
31592,St. Andrews Park,Park and Recreation Area,45079010410,+34.0561676,-081.1188141,34.0553302,-81.1158656
31603,Meadowlake Park,Park and Recreation Area,45079010703,+34.0653125,-080.9965762,34.0561622,-81.0073316
31615,North Strand Sail & Power Squadron,Amusement Park,45051020200,+34.0490659,-078.8433664,34.0569592,-78.8873775
31625,B & T Amusement,Amusement Park,45079010804,+34.0549353,-080.9888888,34.057662,-80.9735769
31691,Greenview Park,Park and Recreation Area,45079010703,+34.0653125,-080.9965762,34.0631555,-80.9904231
31692,Lake Murray Running,Beach,45063021115,+34.0602196,-081.2449009,34.0631611,-81.2212538
31732,Bailey & Son Music Co,Amusement Park,45081960300,+34.0005513,-081.5897406,34.0666552,-81.4957903
31770,PLAYlive Nation,Amusement Park,45063021111,+34.0661938,-081.1554643,34.069497,-81.153373
31831,Club at Rawls Creek,Golf Course,45063021115,+34.0602196,-081.2449009,34.0735168,-81.2092986
31862,Koosa Golf At Weed Hill,Golf Course,45063021115,+34.0602196,-081.2449009,34.0761782,-81.2104949
31882,M G Amusements & Concessions,Amusement Park,45051020100,+34.1212643,-078.9380975,34.078282,-78.932618
31884,Columbiana Play Area,Amusement Park,45063021112,+34.0793287,-081.1703013,34.07853,-81.1555561
31901,Timberlake Golf Course,Golf Course,45063021205,+34.0926665,-081.3702870,34.0804332,-81.3709992
31962,Irmo Town Park,Park and Recreation Area,45063021112,+34.0793287,-081.1703013,34.0855487,-81.1807618
